created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Nov 15 16:27:36 +0000 2023;1724826493136826420;"Ini karena cak imin?";0;0;0;0;in;1502752620712456192;1724826493136826420;Netizensh11;https://twitter.com/Netizensh11/status/1724826493136826420
Wed Nov 15 16:22:44 +0000 2023;1724825267687047372;"@detikcom @abang2anormawa saya ga sensi sih pak sama paslon AMIN… tapi bapak bisa ga si ga lebay… 😭😭😭 semiliar, emang pak anies cak imin syuhada palestin😭";0;0;0;1;in;1113881883719360512;1724410098804543573;udah_padahal;https://twitter.com/udah_padahal/status/1724825267687047372
Wed Nov 15 16:18:37 +0000 2023;1724824231811445025;"@nahdiyinbersatu @aniesbaswedan @cakimiNOW @KPU_ID Karna Cak Imin Sama mas Anis sama pintar nya";0;0;0;0;in;1664992306435624960;1724751210408972389;Hendri_Lidya;https://twitter.com/Hendri_Lidya/status/1724824231811445025
Wed Nov 15 16:12:47 +0000 2023;1724822766459986144;"@BosPurwa Keren cak Imin Yakin Jatim 60% plus PKB dan nomor 1 Amin";0;0;0;0;in;1651424805684678656;1724569146854113457;DeddyDamhuri23;https://twitter.com/DeddyDamhuri23/status/1724822766459986144
Wed Nov 15 16:12:33 +0000 2023;1724822708121440488;"@nahdiyinbersatu @aniesbaswedan @cakimiNOW @KPU_ID Cakimin dan Anis pasangan no 1 dan juara 1 insyak Allah.";0;0;0;0;in;1666660931982745600;1724751210408972389;cutlemdaya;https://twitter.com/cutlemdaya/status/1724822708121440488
Wed Nov 15 16:10:24 +0000 2023;1724822165567246339;"@kompascom pesan cak imin: viralkan!";0;0;0;0;in;217136665;1724600244590223637;areev_heaven;https://twitter.com/areev_heaven/status/1724822165567246339
Wed Nov 15 16:09:53 +0000 2023;1724822033803190444;"@DPP_PKB @aniesbaswedan @cakimiNOW Wakil Presiden yg jelas bibit dan bobot nya cak Imin dan bukan wakil yg aji mumpung";0;0;0;0;in;1664992306435624960;1724747590666006836;Hendri_Lidya;https://twitter.com/Hendri_Lidya/status/1724822033803190444
Wed Nov 15 16:08:39 +0000 2023;1724821724599062531;"@RagilSemar Itu khan omongan sebelum Cak Imin jadi cawapres.. Buktinya skrg dia gak gubris tuh, yg fokus malah Babeh Aldo utk demo larang unsur LGBTnya. Mulai maen isu receh..";0;0;0;0;in;1637489335162503170;1724777874434167097;creepto2023;https://twitter.com/creepto2023/status/1724821724599062531
Wed Nov 15 16:06:03 +0000 2023;1724821069624922302;"Dapat no urut 1..Cak imin: Tanda tanda MENANG..@cakimiNOW @aniesbaswedan   https://t.co/ogYiCMND4c";0;0;0;0;in;2309624678;1724821069624922302;mbaH_tugaran;https://twitter.com/mbaH_tugaran/status/1724821069624922302
Wed Nov 15 16:00:42 +0000 2023;1724819724276773060;"Salut sii sama Cak Imin, gua gk terlalu familiar dgn beliau sebelum ini, tapi pas ngeliat dia pidato, 1st impression gua cukup positif sih dgn beliau. Awalnya mikir bakal Anies yg ngomong, krn beliau udh terkenal bagus speechnya, ehh ternyata cawapresnya juga gak kaleng2. Salute";0;1;0;0;in;943149186098147328;1724819722565484734;NuYun_gans;https://twitter.com/NuYun_gans/status/1724819724276773060
Wed Nov 15 15:57:33 +0000 2023;1724818930131415325;"@nahdiyinbersatu @aniesbaswedan @cakimiNOW @KPU_ID AMIN , Calon Wapres mempunyai kaliber yg sama dengan Capres . Cak Imin Mantap 👉👉";0;0;0;0;in;730813657056051200;1724751210408972389;Azmi_hazjan;https://twitter.com/Azmi_hazjan/status/1724818930131415325
Wed Nov 15 15:56:01 +0000 2023;1724818543580176814;"@BangPino__ @aniesbaswedan @cakimiNOW Luar biasa kali cak imin.....";0;0;0;0;in;885879101889822720;1724438566564938006;herrisa122720ra;https://twitter.com/herrisa122720ra/status/1724818543580176814
Wed Nov 15 15:52:19 +0000 2023;1724817614814449810;"@geloraco kUALITAS CAK IMIN DENGAN ANIES 11 : 12..PANTAS DAMPINGI ANIES PRESIDEN 2024.";0;0;0;1;in;424987528;1724603711450722568;WqKusuma2;https://twitter.com/WqKusuma2/status/1724817614814449810
Wed Nov 15 15:51:58 +0000 2023;1724817527669428566;"@ShopeeID Cak Imin duduk di tepi Duduknya di atas kayu Mimin Shopee I love you 🫶🫶";0;0;0;0;in;1717136917991714816;1724683652120924336;rpajourney;https://twitter.com/rpajourney/status/1724817527669428566
Wed Nov 15 15:51:35 +0000 2023;1724817430172905555;"@ShopeeID Cak Imin duduk di tepi Duduknya di atas kayu Mimin Shopee I love you 🫰";0;0;0;0;in;1717136917991714816;1724683652120924336;rpajourney;https://twitter.com/rpajourney/status/1724817430172905555
Wed Nov 15 15:48:05 +0000 2023;1724816549067043178;"@PKSejahtera Terlihat dari muka pak anies,kalau dia bangga punya wakil cak imin,kita hanya ada 1 tujuan untuk indonesia 1.AMIN";0;0;0;0;in;1349111119080669184;1724683925677646070;Diimanasaja;https://twitter.com/Diimanasaja/status/1724816549067043178
Wed Nov 15 15:40:21 +0000 2023;1724814603291590799;"@hasyimmah Cak imin pancene wonge haha hihi tok isine😂😂";0;0;0;0;tl;939878337802989570;1724714705644839047;ThohirSyarief;https://twitter.com/ThohirSyarief/status/1724814603291590799
Wed Nov 15 15:38:49 +0000 2023;1724814218044833933;"@ohoxnya2 @vanc1Bozz @21_mozza @mohmahfudmd @cakimiNOW Waduuuww si Jon kaga update berita, kan klo cakimin jadi Presiden. Posisi sekarang baru cawapres klo cakimin jadi presiden juga pemilunya kapan, keburu meninggoy tu grup cotpley";0;0;0;2;in;1086088911703617536;1724758632561250509;WachidBang;https://twitter.com/WachidBang/status/1724814218044833933
Wed Nov 15 15:37:36 +0000 2023;1724813911550263665;"@hasyimmah Saya setuju dengan pendapat ini. Secara wajah pun cak Imin dan Anies yang paling terlihat gembira. Karena wajah cak Imin pun tanpa senyum dan tertawa sudah selalu terlihat seperti orang senyum dan ketawa 😂 https://t.co/UEXcyWzFVX";0;0;0;0;in;1529337336504655872;1724714705644839047;YayangnyaPickaw;https://twitter.com/YayangnyaPickaw/status/1724813911550263665
Wed Nov 15 15:36:38 +0000 2023;1724813669668995084;"@uda_zulhendra @Heraloebss anti cak imin pokoknya";0;0;0;0;in;1674428096790003712;1724431612975226982;Resti6993083595;https://twitter.com/Resti6993083595/status/1724813669668995084
Wed Nov 15 15:26:01 +0000 2023;1724810995250634890;"@nahdiyinbersatu @aniesbaswedan @cakimiNOW @KPU_ID Anis dan cak imin adalah satu.";0;0;0;0;in;1604447827630792705;1724751210408972389;sihar65398999;https://twitter.com/sihar65398999/status/1724810995250634890
Wed Nov 15 15:25:14 +0000 2023;1724810799951351925;"@zulfialdijun @yosephrosario_ @bengkeldodo @KhoirilAnwar_ @Ndons_Back @99propaganda @are_inismyname @Alie_Fahnoor @G0mb4k @AndreasSolusi @AlmaghribiS @Bank_Joee_ Hoaxxx itu mah giringan opini buzzer rp anies cak imin wkwkkwkw";0;0;0;0;in;626083640;1723981020733825184;rupa2warnanyah;https://twitter.com/rupa2warnanyah/status/1724810799951351925
Wed Nov 15 15:25:11 +0000 2023;1724810786798010817;"@BosPurwa Keren si ini. Walaupun ane pendukung prabowo Gibran harus mengakui kalo cak imin keren.";0;0;2;2;in;1579919420700651520;1724722502520459614;dursasan4;https://twitter.com/dursasan4/status/1724810786798010817
Wed Nov 15 15:24:33 +0000 2023;1724810628802703822;"Tak Beri Sambutan di KPU, Anies Ingin Tunjukkan Kualitas Cak Imin Setara Dengannya https://t.co/k8WKRwWCZh";0;0;0;0;in;1225432911899324419;1724810628802703822;RepelitaO;https://twitter.com/RepelitaO/status/1724810628802703822
Wed Nov 15 15:22:10 +0000 2023;1724810026211213397;"Persoalan Cak Imin dukung Coldplay,  Itu berita bulan Mei ya. Cak Imin lagi penjajakan untuk jadi wakilnya Prabowo.   Wajar lah kayak gitu. Kan dia berada dilingkarkan koalisi Prabowo  Tapi sekarang, Cak Imin kan udah sepakat denga perubahan. Jadi InsyaaAllah dia udah berbah https://t.co/qud1Uz5tva";0;0;0;0;in;1900420153;1724810026211213397;lendirkekuasaan;https://twitter.com/lendirkekuasaan/status/1724810026211213397
Wed Nov 15 15:21:15 +0000 2023;1724809794878652881;"@aniesbaswedan @cakimiNOW @NasDem @PKSejahtera @DPP_PKB @DPP_PartaiUmmat Waduh pak jgn puji2 keahlihan pilot pesawat tempur tdk relevan buat politik ntar blunder, soal intelektual boleh tapi soal strategi  menangin massa dan intrik politik  itu jauh lebih pengalaman cak Imin";0;1;0;0;in;557727242;1724733092383060068;elleanor12;https://twitter.com/elleanor12/status/1724809794878652881
Wed Nov 15 15:20:47 +0000 2023;1724809678511915130;"@DPP_PKB @aniesbaswedan @cakimiNOW Cak imin memang sosok yang dapat diandalkan kapan dan dimanapun.";0;0;0;0;in;1604447827630792705;1724747590666006836;sihar65398999;https://twitter.com/sihar65398999/status/1724809678511915130
Wed Nov 15 15:11:06 +0000 2023;1724807240430002423;"demi Allah cak imin lucu bgt";0;0;0;0;in;1123841011996856321;1724807240430002423;_nyaaw;https://twitter.com/_nyaaw/status/1724807240430002423
Wed Nov 15 15:08:22 +0000 2023;1724806554090971373;"@DPP_PKB @aniesbaswedan @cakimiNOW Cak imin..punya kemampuan mumpuni tuk ngurus bangasa ini";0;0;0;0;in;1646470041083445249;1724747590666006836;MuhammatAr42595;https://twitter.com/MuhammatAr42595/status/1724806554090971373
Wed Nov 15 15:04:25 +0000 2023;1724805559994790216;"@Hasbil_Lbs @aniesbaswedan Tepat pilih cak imin, kalo AHY berharga, dia akan Jadi wapresnya Prabowo, nyatanya sekarang cuma penggembira, kalah ma anak bau kencur";0;0;0;0;in;1658242976290856960;1724775799738544419;Adaadaajadehsih;https://twitter.com/Adaadaajadehsih/status/1724805559994790216
Wed Nov 15 15:04:00 +0000 2023;1724805454675710437;"Anies Sebut Pidato Cak Imin di KPU Jadi Referensi Prabowo dan Ganjar  https://t.co/73J7rlStoC https://t.co/CadmcEVEIF";0;0;0;1;in;1149208487102050304;1724805454675710437;epicentrum_news;https://twitter.com/epicentrum_news/status/1724805454675710437
Wed Nov 15 15:00:21 +0000 2023;1724804535267561912;"#AMINNomor1Juara1 #Cakimin #PKB #PKB1";0;0;0;0;qht;915197644393164800;1724804535267561912;mafluhah4;https://twitter.com/mafluhah4/status/1724804535267561912
Wed Nov 15 14:59:31 +0000 2023;1724804327519494413;"@Tjel0up Itukan statement cak Imin, "kalau saya jadi presiden" Bukan wakil presiden, Dari kata itu saja sudah jelas. SIMPLE 🤔";0;0;0;0;in;746123374888255488;1724739499182452997;Bung_Kiang;https://twitter.com/Bung_Kiang/status/1724804327519494413
Wed Nov 15 14:56:26 +0000 2023;1724803551850037269;"@CakImin_Bulian https://t.co/WMcFWqlDuE";0;0;0;0;qme;1674786735119802374;1724803551850037269;kendi82541;https://twitter.com/kendi82541/status/1724803551850037269
Wed Nov 15 14:55:57 +0000 2023;1724803431171604863;"@Brigade01Arwan1 @DPP_PKB @aniesbaswedan @cakimiNOW @yazid_my @Bambangelf @imansyukri @zainul_munas Ingat omongan Cak Imin seperti janji manis yg pernah dilakukan oleh Gusdur. Bagaimana akal bulusnya mengkhianati keluarga NU dan Gus Dur. Gimana ia mau menjadi pemimpin yg bisa dipercaya.";1;3;0;2;in;1632328794228011009;1724756296157765757;bung_madin;https://twitter.com/bung_madin/status/1724803431171604863
Wed Nov 15 14:55:13 +0000 2023;1724803243937759596;"@alifanews @BosPurwa Bukan mancing, tapi Cak Imin ngajarin Gibran cara berpidato yg enjoy";0;0;1;3;in;1400324420392996865;1724722502520459614;titik013;https://twitter.com/titik013/status/1724803243937759596
Wed Nov 15 14:52:35 +0000 2023;1724802582059835780;"@PartaiSocmed Kata Cak Imin semalam .. hal begini harus diteriakin diviralkan 🤔";0;0;3;22;in;817752942828658688;1724796279891628417;JuniPutra2159;https://twitter.com/JuniPutra2159/status/1724802582059835780
Wed Nov 15 14:51:27 +0000 2023;1724802298826932415;"@DPP_PKB @cakimiNOW @aniesbaswedan Awalnya kami kecewa ketika Anies dipasangkan dengan cak Imin, ternyata cak Imin itu orangnya asyik.";0;0;0;0;in;1685064159401312256;1724746192821850207;wanaf439960;https://twitter.com/wanaf439960/status/1724802298826932415
Wed Nov 15 14:47:35 +0000 2023;1724801323575771482;"@Stakof Semua karena Cak Imin, smpe PBNU rilis ky gni. 😅 Pdhal 2019 ,,, Y sudhlah.. 😅";1;9;0;25;in;1324702213235642369;1724737322066063579;DenDjaka14;https://twitter.com/DenDjaka14/status/1724801323575771482
Wed Nov 15 14:47:14 +0000 2023;1724801234564157623;"@DPP_PKB @aniesbaswedan @cakimiNOW Capres yg jadi cawapres ya cak imin";0;0;0;0;in;377200183;1724747590666006836;rusdinor;https://twitter.com/rusdinor/status/1724801234564157623
Wed Nov 15 14:44:41 +0000 2023;1724800593372549144;"@Paltiwest nggak lah om. itu kan spontanitas saja krn cak imin kan teman lama koalisi yg kemudian gabung ke koalisi perubahan spt bunyi pantunnya.";0;0;1;1;in;91326639;1724715944025772484;chireng;https://twitter.com/chireng/status/1724800593372549144
Wed Nov 15 14:41:59 +0000 2023;1724799912746094855;"@PartaiSocmed cak imin kok kaya bapak bapak muda baru punya anak kecil balita yang ngerengek nebar janji ngerayu anaknya tp cuma sebatas terorika biar nyenengin sesaat memberi harapan palsu ke anaknya, kalo keturutan ya alhamdulillah kalo kaga yaudah";0;0;0;0;in;1579682861594337281;1724665738676580747;MasElon62;https://twitter.com/MasElon62/status/1724799912746094855
Wed Nov 15 14:41:36 +0000 2023;1724799817703203075;"Kebagian Nomor Urut 1, Cak Imin: Sesuai dengan Harapan https://t.co/IIgSSssRXZ";0;0;0;0;in;1082029849;1724799817703203075;prokaltengdotco;https://twitter.com/prokaltengdotco/status/1724799817703203075
Wed Nov 15 14:40:24 +0000 2023;1724799514274599390;"Petani Muda di Sukabumi Deklarasi Dukung Total Cak Imin Maju di Pilpres 2024   https://t.co/12MON2338e lewat @tribunnews";0;0;0;0;in;1583650476758732800;1724799514274599390;Muhammad0231927;https://twitter.com/Muhammad0231927/status/1724799514274599390
Wed Nov 15 14:39:44 +0000 2023;1724799346280202739;"Nggak bisa ngebayangin nanti saat debat cawapres adu argumen sama pak Mahfud dan cak imin? Bisa apa? Kita lihat.";0;0;0;0;in;1683155895650516992;1724799346280202739;senoiji;https://twitter.com/senoiji/status/1724799346280202739
Wed Nov 15 14:36:07 +0000 2023;1724798437974212861;"@syafniir @aniesbaswedan @sutanmangarahrp @cakimiNOW @Mdy_Asmara1701 @PKSejahtera @tifsembiring @JarnasABWBpn @NasDem @DPP_PKB abah itu may 23 saat cak imin masih mengembara di koalisi sebrang 😁😁";0;0;0;0;in;1604130313021820929;1724737750979760239;podo_radong1;https://twitter.com/podo_radong1/status/1724798437974212861
Wed Nov 15 14:31:51 +0000 2023;1724797364832272881;"Ini calon presiden sangat edial aku ykin rakyat indonesia g bakalan bodoh siapa yg pntas jadi pemimpin negara kita ini..aku yakin pak aines cak imin akan menang https://t.co/De5ekxGC18";0;0;0;0;in;1639931218203484162;1724797364832272881;Salmanbest41489;https://twitter.com/Salmanbest41489/status/1724797364832272881
Wed Nov 15 14:31:05 +0000 2023;1724797171994939426;"@DPP_PKB @aniesbaswedan @cakimiNOW Sukses buat cak imin wapres yang kaliber";0;0;0;0;in;1710637723512700928;1724747590666006836;PKasrudin83331;https://twitter.com/PKasrudin83331/status/1724797171994939426
Wed Nov 15 14:28:53 +0000 2023;1724796619286299088;"@BosPurwa Pak Anies prnah jd bag dr rejim 2014.Cak Imin jg msh mjd bag dr rejim saat ini. Sy yakin mrk b2 pham btul gmana pilpres thn 2014 &amp  2019 brjalan,yg mgantarkan si pgusaha mebel jd presiden. Jadi jgn coba2 ngulangin cara2 culas dlm pilpres d 2024 nanti.";0;0;0;1;in;1509385259447889921;1724569146854113457;IkhnazP;https://twitter.com/IkhnazP/status/1724796619286299088
Wed Nov 15 14:25:30 +0000 2023;1724795768287150424;"@DPP_PKB @aniesbaswedan @cakimiNOW Cak Imin Juara";0;0;0;1;in;1714290576710098944;1724747590666006836;ISubandi92146;https://twitter.com/ISubandi92146/status/1724795768287150424
Wed Nov 15 14:24:08 +0000 2023;1724795420583600573;"@BosPurwa Lama lama saya suka Cak Imin";0;0;0;1;in;1534698613036576768;1724569146854113457;galihbakul;https://twitter.com/galihbakul/status/1724795420583600573
Wed Nov 15 14:19:40 +0000 2023;1724794296556232807;"@Fahrihamzah G ke Anies ya ke cak Imin..   Harapan Bangsa Indonesia baldatun toyibatun warobun Gofur";0;0;0;0;in;1347934528132694017;1724707154136014882;MIFTAHF72868283;https://twitter.com/MIFTAHF72868283/status/1724794296556232807
Wed Nov 15 14:18:38 +0000 2023;1724794036572299620;"@nahdiyinbersatu @aniesbaswedan @cakimiNOW @KPU_ID Mas Anies dan Cak Imin memamg ditaqdirkan utk perubahan Indonesia mjd lebih baik";0;0;0;0;in;1681490044597735425;1724751210408972389;Waluh1195;https://twitter.com/Waluh1195/status/1724794036572299620
Wed Nov 15 14:17:14 +0000 2023;1724793687836942788;"@AgusYudhoyono @PDemokrat Untuk kali ini saya pilih no 1 anies dan cak imin. No prabowo itumah masa lalu";0;0;0;0;in;891444866311348224;1724626669565337877;batawist;https://twitter.com/batawist/status/1724793687836942788
Wed Nov 15 14:16:57 +0000 2023;1724793615200010276;"@nahdiyinbersatu @aniesbaswedan @cakimiNOW @KPU_ID Mantap Cak Imin 👍";0;0;0;0;in;1583682210217201664;1724751210408972389;darapuspita672;https://twitter.com/darapuspita672/status/1724793615200010276
Wed Nov 15 14:16:11 +0000 2023;1724793421750284728;"@DPP_PKB @aniesbaswedan @cakimiNOW Cak Imin wakil presiden punya kaliber yang setara.";0;0;0;0;in;1598887188006985730;1724747590666006836;jaiIlaspld;https://twitter.com/jaiIlaspld/status/1724793421750284728
Wed Nov 15 14:15:54 +0000 2023;1724793351785062832;"@dapitnih Dua duanya pinter orasi, gak cuma Anies yg kata kubu sebelah pintar menata kata. Cak Imin juga ternyata master 😂";0;0;0;2;in;1144962738646470656;1724771461280436589;LisaKnows3;https://twitter.com/LisaKnows3/status/1724793351785062832
Wed Nov 15 14:15:27 +0000 2023;1724793235326071168;"Semoga ALLAH SWT Mengijabah Niat Baik Bapak ANIES &amp  CAK IMIN 2024 Terpilih Menjadi Presiden &amp  Wakil Presiden RI. https://t.co/icxPVND9Bw";0;0;0;0;in;1634870469311733761;1724793235326071168;gusnuzul;https://twitter.com/gusnuzul/status/1724793235326071168
Wed Nov 15 14:15:09 +0000 2023;1724793160008901101;"@ainunnajib @BosPurwa @cakimiNOW Iya jelas cakimin keren.";0;0;0;0;in;1634081094592262144;1724569146854113457;pujiman1989;https://twitter.com/pujiman1989/status/1724793160008901101
Wed Nov 15 14:14:21 +0000 2023;1724792959147872561;"@Fahrihamzah Muke2 suram di 2019 itu belum ada yg berani bertingkah, baru mega yg ngomong jangan curang cureng lagi, sementara cak imin secara tersirat sudah ngomong, gue tau lu curang tapi cobalah bermain bola yg jujur ato siap2 kami viralkan kalo curang lagi, awokeokwok";0;1;0;0;in;1605424008140242944;1724607270770860200;RakyatBerisik;https://twitter.com/RakyatBerisik/status/1724792959147872561
Wed Nov 15 14:13:57 +0000 2023;1724792861059957103;"@PDemokrat Saya pilih nomor 1 anies dan cak imin. Nomor 2 prabowo bagi saya masa lalu.";0;0;0;0;in;891444866311348224;1724427169290502410;batawist;https://twitter.com/batawist/status/1724792861059957103
Wed Nov 15 14:13:15 +0000 2023;1724792685373083810;"@DPP_PKB @aniesbaswedan @cakimiNOW Dukung anis cak imin";0;0;0;0;in;1473829057183633408;1724747590666006836;RudiFaisalRito2;https://twitter.com/RudiFaisalRito2/status/1724792685373083810
Wed Nov 15 14:12:24 +0000 2023;1724792469911720081;"@democrazymedia Semuanya sudah tau , tanya aja sama surya paloh dan cak imin... Tapi mereka juga tersandera... Makanya mereka mau menebua kesalahan...";0;0;0;0;in;1467666811868962818;1724713851172839670;adi_adi22260051;https://twitter.com/adi_adi22260051/status/1724792469911720081
Wed Nov 15 14:11:49 +0000 2023;1724792324717453460;"@DPP_PKB @aniesbaswedan @cakimiNOW Pasangan paling cocok ya Mas Anies dan Cak Imin, selamat menyosong kemenangan";0;0;0;0;in;1681490044597735425;1724747590666006836;Waluh1195;https://twitter.com/Waluh1195/status/1724792324717453460
